fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_duration,label
20132,71,395382,1562,3841187.93204986,DoS
26707,188,721027,4487,3848751.7119308254,DoS
4674,89,641241,2053,1475138.5914216316,Brute Force
4451,113,807677,5508,2095104.9666817435,DoS
22798,182,956213,8629,1062689.4062200352,DoS
14754,179,732037,3188,2895931.2636577194,DoS
27378,114,929996,1990,2509510.593744052,DoS
12355,170,972637,3747,1826153.444374484,DoS
11004,125,178761,3062,811355.6239196124,DoS
17416,123,39522,3967,4691270.448909083,DoS
23143,153,260520,3381,3224352.8827608502,DoS
16611,115,51935,6305,1962477.8970725515,DoS
10689,102,585390,7455,2064748.1472208716,DoS
24427,1,472509,4658,2279360.7067653807,DoS
20936,182,44729,1666,4152338.947670234,DoS
10343,89,92797,5885,1446973.519889785,DoS
21667,17,334564,7508,4354110.755378863,DoS
24807,177,958361,3499,1901246.1052067024,DoS
27925,44,271486,5383,4419771.390487507,DoS
19509,14,208409,825,4531491.171528198,DoS
8526,134,897077,891,3634991.961541178,DoS
3397,154,232533,3418,4526283.923008377,DoS
21196,39,523272,316,3861964.550880459,DoS
2280,16,583836,9975,1150428.9919424183,DoS
25007,159,261358,9213,4802749.515461775,DoS
14752,143,755212,6068,1355480.212630909,DoS
9760,190,819412,4294,2725828.906584554,DoS
11668,77,542082,1099,2225617.769668054,DoS
18656,187,463154,3953,2066655.907017232,DoS
9624,104,878273,2467,4026281.24159091,DoS
9506,81,928685,4965,1809313.0313298476,DoS
2520,85,640821,7530,2919548.2590870904,DoS
3726,179,554999,2450,2014770.913060156,DoS
22583,79,446124,6161,4520641.543313881,DoS
27682,48,126106,9899,1198032.5423341114,Infiltration
7228,48,890079,2707,1289717.1322541684,DoS
9287,153,293975,2561,1000511.4478228476,DoS
11667,178,939495,29,3910093.9394477676,DoS
6997,42,782665,434,1226716.4515763693,DoS
7386,69,865046,9387,2898971.982735817,DoS
27492,70,645473,46,3950512.774024895,Probe
20366,8,889054,8490,1019853.4943250611,DoS
25023,171,732873,9738,4687126.53768103,DoS
22696,191,505594,3541,1778145.844875746,DoS
24143,89,349761,9641,4065375.019827807,DoS
28909,1,980796,4482,4071020.9501703274,DoS
5921,163,111545,3554,2067547.611742236,Brute Force
17320,2,226230,7022,2977612.0016170065,DoS
17730,181,188995,5797,3338767.796540556,DoS
10852,148,850837,4257,2369987.8357227086,DoS
22118,194,446248,3378,2110469.721950258,DoS
26124,8,258420,9630,4334592.536092394,DoS
20429,11,961353,338,1408684.4638821816,DoS
19053,199,365827,6202,4077204.89762482,DoS
8123,164,437346,5339,1416764.2293487485,DoS
17533,164,601638,2408,3650534.4063213198,DoS
28555,103,769590,6168,1794345.0730624038,DoS
28897,194,78783,1929,4673200.205085089,DoS
14019,55,657462,2500,3224208.381170288,DoS
29308,104,477999,7374,2900827.5501171118,DoS
12044,62,919140,9299,1828377.8706711188,DoS
28682,153,503340,2295,2788990.915661121,DoS
3645,45,173335,7415,796399.9162141911,DoS
11621,180,347226,7218,1145061.4609473224,DoS
5441,59,444193,7092,1827655.4517159543,Brute Force
2919,31,399599,9737,4771667.468024728,DoS
9382,90,578003,2224,2605439.7707929565,Benign
7426,189,228512,6268,2301891.0046407385,DoS
20496,174,679141,8357,3976506.9739939556,DoS
15710,60,767317,6120,3621604.6886954973,Probe
22335,93,154418,8317,3487789.9399172273,DoS
2411,131,262715,3440,3225629.8635685616,DoS
9419,129,346276,881,1084844.617184154,DoS
23651,150,34155,5933,2257592.7516319742,DoS
21683,54,560624,7414,4555291.813908888,DoS
4858,40,70962,4165,4818514.589767663,DoS
11412,195,635527,6137,2447056.2498769383,DoS
12482,164,338505,522,504747.9166030647,DoS
4750,138,989368,9615,2746960.2182780495,DoS
8314,163,371522,9601,1522295.2727103648,DoS
19137,14,752680,3129,1346312.6612977944,DoS
19870,100,616703,3545,1777065.5503939665,DoS
14545,66,211526,6996,1051826.1204065396,DoS
14438,111,876503,2981,706385.9981840691,DoS
15195,157,891461,3150,2501153.3271118114,DoS
15741,56,394542,6328,1681480.0910209662,DoS
11632,189,564876,1094,1652873.7060362776,DoS
5371,32,415693,1139,1497000.2201524985,DoS
16572,64,177092,4026,2734885.617192114,DoS
23656,0,128023,6466,3799518.3873644886,DoS
9458,130,853083,8206,3456080.4631797704,DoS
16754,8,579677,6585,4891712.206105264,DoS
15763,31,56349,1538,4613010.017923327,DoS
17097,76,681022,5177,2378025.4729900947,DoS
20590,44,39485,6542,4158410.101360852,DoS
18283,94,138337,4795,1330120.5748293907,DoS
12122,184,506150,7579,1455387.249023227,DoS
16367,20,785088,9902,3654155.454255747,DoS
20753,22,580495,9652,1475188.6779306927,Infiltration
9165,153,676742,5011,2530360.694964193,DoS
9346,116,962702,1816,1949205.3874960733,DoS
28347,199,753733,5635,1546871.9559483465,DoS
5770,103,844722,6994,1195022.147833466,DoS
12444,29,649384,6203,3253321.1014964506,DoS
25952,114,601461,4251,752850.267114304,DoS
12354,68,83391,6612,3661485.291463535,DoS
17101,151,215229,9891,4526274.689231599,Probe
3091,73,85669,2976,2045623.1364798672,DoS
15534,63,221404,8506,2359482.6485058255,DoS
29045,162,130544,9900,3157622.068311438,DoS
26383,149,812228,4863,3498075.5325197843,DoS
27986,38,833646,6275,2951647.009733934,DoS
15290,54,127771,3753,3606572.2332137865,Brute Force
15621,6,556781,2458,4138515.814189453,DoS
2843,189,61467,135,4955201.986628425,DoS
24737,38,535869,813,2267326.2490612683,DoS
28238,147,872497,2008,3131064.9983981843,DoS
19261,103,841438,2073,2192839.474694493,DoS
8100,183,370140,6656,1570679.4514581973,DoS
8512,95,441048,7136,4989104.594559114,DoS
24069,193,479157,8957,562474.496893775,DoS
22015,142,281336,3794,791146.3580529285,DoS
29426,148,155255,6076,3123697.704101527,DoS
3561,33,450686,2769,3694306.1630667755,DoS
23831,34,156624,3673,3779764.827259893,DoS
11303,114,89905,8389,3664909.6420195205,DoS
20538,4,903681,9189,4048702.471979802,DoS
15623,55,421468,4032,3850950.3161521084,DoS
18587,82,388721,1346,2956897.0896961573,DoS
23060,6,164461,1719,2615511.9900284884,DoS
12831,52,646371,8632,3741221.6207228024,DoS
24463,171,118182,8583,3795479.6372593483,DoS
2863,185,253350,9862,1996474.8406014848,DoS
15980,105,303968,9547,513296.88114033715,DoS
22093,41,928839,5003,1914385.0066284765,DoS
17328,17,690579,2255,2906321.9311315697,DoS
29597,5,639031,5341,2867495.999925938,DoS
25354,131,161983,2026,2209399.820368789,DoS
14824,196,639785,4339,4695495.740517759,DoS
15255,141,154182,3730,2643595.983010968,DoS
10725,168,795042,1298,1125723.1728329915,DoS
23446,174,667275,1612,1370999.9672813942,DoS
10931,96,797954,107,925633.8115469741,DoS
28414,52,230500,1353,1707255.539826937,DoS
17563,20,858918,1646,1871269.7167806951,DoS
16201,140,676381,4220,2003735.5407891257,DoS
22790,193,63403,1116,4262783.029009178,DoS
20696,142,359222,8603,3944654.388152159,DoS
17413,98,923000,3020,2732497.428546417,DoS
29505,172,645598,236,2499567.038496089,DoS
10565,83,868400,2702,2201436.2240206506,DoS
14140,192,452461,8400,561041.4719213016,DoS
21042,173,407298,7190,4638771.294656668,DoS
22699,130,21215,7594,1811724.782702157,DoS
19884,144,266080,6051,4288536.863339231,DoS
18903,144,950133,5054,3833754.1414092267,DoS
18746,19,496187,3248,1014847.4344377309,DoS
3476,3,56153,2813,1909540.9019338812,Benign
14911,74,697905,2337,2680942.049175516,DoS
4012,14,875149,5726,1679720.6728309032,DoS
5324,56,559116,1951,2309494.1936721047,DoS
12144,172,698699,3801,1770934.4353239774,Probe
7855,26,228447,7888,3360736.110696375,DoS
26575,19,142404,2453,2122973.8554382483,DoS
15961,107,644130,6562,2058335.2876857228,DoS
15161,78,59181,9605,1722073.848426965,DoS
23647,133,459270,8438,4106865.703576225,DoS
2530,17,255654,5721,3406705.2519584815,DoS
22531,85,325663,2533,3744341.661861401,DoS
15516,48,841648,7685,2272397.107300218,DoS
21086,151,675301,8978,4277628.387268591,DoS
28153,10,906254,5229,2373685.189553439,DoS
3631,145,483954,5726,1294237.1608147006,DoS
28962,34,726254,6742,2797982.5373091814,DoS
2846,54,111814,5132,2502092.3436890114,DoS
26229,94,508068,341,912828.6537539021,DoS
27471,27,630382,4802,3482029.6965955417,DoS
15909,87,807763,6731,4153980.9349086317,DoS
28416,163,260236,9374,2102712.7182173906,DoS
27932,108,684601,1046,3916460.020103698,DoS
20003,23,251590,1020,3136336.2047109157,DoS
18176,160,782540,6969,1728493.6185527395,DoS
20254,115,799806,2242,2047895.7475531686,DoS
4246,164,561132,8902,4757564.314080487,DoS
11654,140,985782,1161,1471053.8593529968,DoS
4197,15,979527,2557,1183634.985328887,DoS
28538,111,524607,5342,840520.9789443268,DoS
24577,170,744836,5547,4440135.93239977,DoS
19747,72,999715,8005,3524543.0419960944,DoS
14923,49,482416,8918,1024993.1110323737,DoS
5602,110,623475,6359,3945455.665546455,DoS
11050,12,104141,9708,3332358.828107632,DoS
29793,70,272490,6466,4937964.766075029,DoS
10969,162,239689,5836,2801376.4747818303,DoS
10241,34,727680,6054,2823887.626656343,DoS
29184,23,159430,7840,1621703.9318736135,Probe
15224,180,222949,6858,1359157.1688278343,DoS
16734,38,339078,6556,3800899.2487051855,DoS
2375,146,616407,7312,2176976.7312800586,DoS
18406,171,905294,7341,3759696.2271536924,DoS
4672,125,335045,3341,3984986.337456101,DoS
14570,173,824369,4772,4564807.9222792,DoS
3029,172,253985,2929,2423472.225062579,DoS
6375,159,961672,1642,931285.5572885654,Brute Force
29221,4,926341,9975,597748.4777193918,DoS
18776,75,582357,1874,1813464.8251985724,DoS
16281,103,642288,852,4696146.450055313,DoS
5517,133,133495,3100,3865098.247487167,DoS
18194,81,808893,5339,3016170.1025061407,DoS
27669,6,317450,9936,1578272.1958744405,DoS
28073,14,928503,7216,3707752.9673638507,DoS
24508,72,927011,2040,3833813.838952923,Brute Force
9501,19,908326,5121,1537006.9549234426,DoS
10675,58,199918,8901,3686563.625451105,DoS
13049,3,33880,69,1041049.6000536773,DoS
6923,105,768061,4800,957569.012720951,DoS
28799,39,882458,8237,748547.7968193527,DoS
18311,64,185596,3134,4145893.544638401,DoS
26806,34,977168,1654,1717751.0479882772,DoS
2086,43,694475,6881,3218792.4356626887,Brute Force
22868,6,781836,8020,1150173.4475404546,DoS
3643,149,81684,916,2490915.502286857,DoS
10910,22,928492,1050,624655.0433685286,DoS
23216,64,372743,1214,4369782.727998515,DoS
4229,87,902406,1814,2928868.062062439,DoS
4469,19,185788,3299,4507296.4135066625,Brute Force
16994,31,855417,4963,2605025.5015556146,DoS
8596,96,589379,4319,1923473.4606779462,DoS
4248,163,178818,1081,2303611.187231298,DoS
18966,145,216976,9004,1597324.341822631,DoS
6119,96,441807,4816,4485030.015046718,DoS
2872,160,363954,6797,1830274.3366703487,DoS
4383,68,840158,6672,1814933.2187857737,DoS
26548,81,241441,9116,3342284.0304104537,DoS
5721,8,344084,4591,1052280.3020836324,DoS
28068,41,131245,6895,1486308.111178446,DoS
25700,198,764143,5157,2434557.6390627627,DoS
16222,126,543888,8025,1321742.3741380044,DoS
15887,109,373891,3169,1657962.0748240103,DoS
14428,131,584327,2105,3649675.6400776766,DoS
16323,173,667144,1370,1759284.889613335,Benign
8897,71,667646,528,3367382.5160418926,DoS
13510,151,384783,8823,2724832.19504531,DoS
3094,71,612239,8726,3954310.1066563134,DoS
22391,123,605456,4577,3878251.678672173,DoS
6487,196,191298,2769,1388963.2077456485,DoS
16314,22,84469,8404,4744580.262622709,DoS
20679,106,591540,2195,4109931.7049319395,DoS
11320,182,573691,1119,2896770.1808568393,Probe
17269,97,851888,6403,3018911.057449948,DoS
23555,142,171025,4168,4229764.744702198,DoS
20689,50,147569,4426,2678685.865577965,DoS
23988,122,372543,4144,2653192.134145631,DoS
26981,49,488630,3293,3335830.8348539253,DoS
3654,174,761509,7532,897386.1932198544,Benign
23365,82,550204,793,3119630.6284773853,DoS
13267,24,189790,4600,1507586.0150554304,DoS
28163,38,783333,2866,1025169.3304914926,DoS
24894,67,548608,679,4169364.368555074,DoS
28630,173,939535,6180,2218175.5463273744,DoS
14626,71,760176,1202,2762664.4923139256,DoS
13961,118,479651,8248,1820556.3932624501,DoS
22157,105,314639,7912,639077.1161921559,DoS
22829,12,532825,8527,2490763.199478592,DoS
8769,165,517566,583,3876173.8346793666,DoS
9873,35,790458,4098,3912489.2302487707,DoS
4102,164,176021,3262,4649205.987098648,DoS
5852,169,984692,4302,4281815.718115388,DoS
27371,119,695923,5230,4920500.107969147,DoS
29522,108,987137,7673,3072328.328882468,DoS
28895,123,519030,2610,729213.4105431268,DoS
21288,18,945675,9098,4385280.474968462,DoS
3453,36,741167,3205,4784156.3440886,DoS
27454,100,259621,2001,2588778.4592619585,DoS
26962,192,809967,1304,1012713.8308984585,DoS
20818,84,696358,5345,610807.1560021928,Infiltration
11372,38,656941,5657,3260795.790699198,DoS
22903,153,842274,8121,3504306.4802488773,DoS
2786,41,783616,2639,572968.758083346,DoS
25187,189,471376,3092,4771674.2376677245,DoS
14564,52,749075,9776,2940066.388088869,DoS
5219,194,314691,5459,3255232.4707245673,Probe
17195,49,299324,1595,3038677.7580632824,DoS
28414,104,617990,4969,1926210.1765991037,DoS
9258,196,977827,8945,4552617.627705791,DoS
8699,106,432134,8637,517144.1112214082,DoS
3773,156,398023,7698,3862370.4963750415,DoS
29761,129,577992,4490,2123739.297373201,DoS
20426,17,866229,3661,1356007.1040858026,DoS
28200,59,147438,5475,2462477.8687411915,DoS
25553,115,849571,642,1391157.1267310777,DoS
13764,141,163865,4309,4409738.328924101,DoS
16506,117,26097,4223,4080227.220992369,DoS
25992,167,227480,8703,4356485.718967201,DoS
17959,191,427787,1642,4261419.056143817,DoS
27824,29,380470,1068,4211661.749849282,DoS
22626,28,393349,4481,3116406.3903784123,DoS
3625,156,121507,3940,4558849.005612928,DoS
3471,18,462819,5302,766173.430944692,DoS
23933,89,151345,5906,1786436.2413089257,DoS
19730,109,375871,9623,1456539.2491099997,DoS
11306,57,44741,2564,1044861.8749862416,DoS
2013,115,468921,1954,528578.2534785065,DoS
27747,39,225096,3090,2311900.0582554974,DoS
3826,8,847056,9246,3758004.1629652334,DoS
26984,120,208244,1514,3401987.7625664803,DoS
23891,109,865802,7017,3429708.6459424356,Infiltration
6152,107,164476,1872,4496545.232033895,DoS
4561,158,666772,8610,4808088.274320948,DoS
13841,77,815560,5492,3562661.4784700833,DoS
12584,94,211466,2684,882157.9039980556,DoS
3902,142,470655,7015,3545164.6524984865,DoS
13350,33,708698,5272,2996487.398578327,DoS
10596,61,952739,2773,789798.9012717602,DoS
9916,73,896684,5772,1657024.6555751674,DoS
24104,56,861020,1321,1569650.6494569848,DoS
19242,148,485458,3214,3977626.8588089976,DoS
16387,102,406978,8460,2053431.413832764,DoS
12189,53,707093,2378,2752989.877980054,DoS
18592,164,839966,5291,4035764.57385191,DoS
16197,167,152698,9677,4714313.640032977,DoS
20574,19,864608,7091,2921963.282248498,DoS
10109,108,377680,4386,2998835.8828384154,DoS
26178,198,861904,9006,931398.1331269783,DoS
3822,145,729222,4330,2724430.7111721984,DoS
9741,171,512173,4182,3589100.1583827045,DoS
2545,183,919492,5452,1350733.6806290294,DoS
27379,16,622141,709,1000677.1519359027,DoS
3127,41,667309,732,4385013.133006744,DoS
15355,198,845034,1824,1016944.5156698324,DoS
24860,155,214782,7169,4608843.1888276,DoS
22476,20,91160,4512,1731453.2047746081,DoS
18630,164,932219,3642,1984836.510356892,DoS
29153,150,910778,5882,2865108.2364869523,DoS
27040,110,907613,3096,1346466.694282688,DoS
8444,47,679966,3314,3598490.5213863356,DoS
2619,58,264738,7594,2857515.3518465967,DoS
3958,127,367589,8643,4757508.118755317,DoS
29611,111,920646,1101,4600476.9506430505,DoS
8681,51,484146,2768,3963709.293598355,DoS
28991,16,755329,2152,1331657.5666924512,Benign
11421,37,49659,2441,1462062.933790734,DoS
10548,128,335851,1138,1708131.6906140202,DoS
4378,74,707231,9877,4253649.598729938,DoS
21735,160,225990,8789,3415754.9471888887,DoS
2884,94,818985,4143,1290110.9816044434,DoS
24969,43,223763,5694,2562161.117718188,DoS
11950,87,932302,8982,4887051.379217895,DoS
15031,19,757663,2273,3795128.516752684,DoS
29496,174,998776,3151,4704285.851367561,DoS
11649,68,284342,9115,4139769.827081206,DoS
8343,169,942871,9421,3762767.680378972,DoS
18934,153,626778,4723,4234639.117662761,DoS
10391,48,767737,9192,3616564.586156465,DoS
27966,105,202866,7566,3053150.279863027,DoS
22126,70,598661,9432,3811487.642641858,DoS
19827,17,56499,8647,1532590.9183266712,DoS
23158,101,39372,4094,2706570.927933733,DoS
17071,94,936211,1766,4781256.37510448,DoS
10468,8,738609,9714,4138755.91641303,DoS
16102,65,995919,8106,4668351.433743287,DoS
18437,59,812906,9522,4853517.943616907,DoS
2163,107,463129,2809,3142244.6098624943,DoS
8798,36,607480,9312,1382791.1534795254,DoS
15697,174,830218,8843,3834725.7371515674,DoS
28699,28,440352,5212,532991.0515818394,DoS
21173,62,479679,4747,901136.7216480192,DoS
18197,14,562816,9244,1787514.898688969,DoS
6517,8,640479,9064,568343.1684871347,DoS
11445,79,709926,9276,3575089.4384058267,DoS
11521,65,535422,6803,4174629.7340633827,DoS
11177,0,898681,4065,3891958.702621335,DoS
13380,120,359142,5933,1150162.863028598,DoS
7359,8,453581,2806,4117574.723469599,DoS
18214,56,73399,9885,4228205.229193119,DoS
7652,183,296036,5298,934376.9128582667,DoS
19464,147,98549,1472,2715741.6948896092,DoS
27234,120,902795,3739,3596563.211905824,DoS
7148,1,949955,3378,2330083.6312095914,DoS
16769,0,626658,5115,4501697.148111283,DoS
4265,73,307537,9479,2881137.0787321487,DoS
23025,53,668122,9766,1049538.6239448069,DoS
28610,18,204804,9403,2886953.8090495104,DoS
2848,17,878553,1618,3098477.146465167,DoS
10657,23,181765,8847,4791334.670576417,Probe
6661,126,843085,394,2398947.264846596,DoS
9711,51,261349,471,4518646.884943221,DoS
6599,19,104467,9909,1939865.947610403,DoS
7661,138,596472,7179,2535366.6475743363,DoS
27950,72,915254,3363,3538718.041038227,DoS
15636,187,770091,4152,4484774.88360567,DoS
8111,15,72891,8655,3983526.8114059228,DoS
7515,140,168665,9153,1199574.066201048,DoS
28382,180,904459,601,1371639.0490010814,DoS
28702,5,274780,4611,806976.075247719,DoS
10610,24,491527,2780,3296655.089408521,DoS
16570,62,163583,6799,2481494.8250739006,DoS
19843,174,302550,21,4441263.240104619,DoS
22916,14,207891,7274,4952338.957879953,DoS
8029,53,70136,2473,4453508.385594757,DoS
24673,170,930881,7406,709804.2539280419,DoS
20597,127,870781,8230,4749614.411997796,DoS
18981,13,327300,3828,963450.1919739473,DoS
11381,33,31005,7829,2512422.379102502,DoS
15706,129,506673,8221,1837985.502964318,DoS
14098,19,165271,7581,1204002.422728597,DoS
17924,105,931352,2208,1270568.4312599394,DoS
14237,15,522434,615,2056252.81525909,DoS
7528,194,325583,5789,614273.3617108174,DoS
27021,157,942148,6041,790953.9541271353,DoS
23133,102,357407,2181,3714259.530325836,Brute Force
2046,50,554917,2613,3318047.0325620607,DoS
14120,130,59122,4023,947109.9166906056,DoS
28088,76,718239,9858,2445549.949710055,DoS
26274,127,746101,7992,3234691.989064714,DoS
3286,178,58392,79,939395.7098410053,DoS
21085,120,674815,7130,4873985.401745129,Benign
12140,45,408698,5239,4318263.511950031,DoS
2942,39,885018,1157,1522609.8025132872,DoS
12893,28,763631,9932,2834885.042627367,DoS
16002,150,848377,446,2784579.3701845095,DoS
20674,144,392006,9243,2003948.768281921,DoS
15142,92,106787,5420,3918361.598491082,DoS
19287,68,948655,9785,3462286.8367278217,DoS
7452,84,85331,978,4388977.994547714,DoS
21043,65,39056,28,522951.37411421037,DoS
19515,150,441138,2424,3218012.423679782,DoS
4368,74,191611,1973,4967408.027142738,DoS
25332,150,621464,32,4051420.238500179,DoS
29331,134,508208,7621,2049421.6488030073,DoS
21928,170,113356,5055,1202452.8317070822,Infiltration
10658,189,166561,8811,2427257.993652931,DoS
17763,33,720289,2947,2409212.4366791826,DoS
6057,101,723063,7668,3133731.0709756087,DoS
23234,104,845077,9487,797296.48231361,DoS
